nombre,Fecha,data
x2,08/12/2007,3.34
x2,09/12/2007,3
x2,10/12/2007,3.35
x2,11/12/2007,3.23
x2,12/12/2007,3.19
x2,13/12/2007,2.66
x2,14/12/2007,3.04
x2,15/12/2007,0.05
x2,16/12/2007,32.14
x2,17/12/2007,-27.1
x2,18/12/2007,3.02
x2,19/12/2007,5.55
x2,20/12/2007,-7.66
x2,21/12/2007,9.26
x2,22/12/2007,-1
x2,23/12/2007,1.72
x2,24/12/2007,6.46
x2,25/12/2007,1.02
x2,26/12/2007,7.15
x2,27/12/2007,-6.08
x2,28/12/2007,3.82
x2,29/12/2007,11.25
x2,30/12/2007,3.7
x2,31/12/2007,3.59
x2,01/01/2008,2.5
x2,02/01/2008,-0.6
x2,03/01/2008,-1.9
x2,04/01/2008,3.5
x2,05/01/2008,-1.7
x2,06/01/2008,2.3
x2,07/01/2008,3.3
x2,08/01/2008,3.6
x2,09/01/2008,4.6
x2,10/01/2008,4.9
x2,11/01/2008,-3.3
x2,12/01/2008,7.8
x2,13/01/2008,3.5
x2,14/01/2008,2.3
x2,15/01/2008,-0.3
x2,16/01/2008,-0.8
x2,17/01/2008,5.2
x2,18/01/2008,4.7
x2,19/01/2008,0.2
x2,20/01/2008,1.4
x2,21/01/2008,3.5
x2,22/01/2008,3.2
x2,23/01/2008,4.2
x2,24/01/2008,2
x2,25/01/2008,-0.6
x2,26/01/2008,2.8
x2,27/01/2008,-0.2
x2,28/01/2008,3.4
x2,29/01/2008,0.2
x2,30/01/2008,1
x2,31/01/2008,0.1
x2,01/02/2008,2.2
x2,02/02/2008,0.3
x2,03/02/2008,1.3
x2,04/02/2008,2.2
x2,05/02/2008,0.3
x2,06/02/2008,7.1
x2,07/02/2008,1.3
x2,08/02/2008,0.7
x2,09/02/2008,4.3
x2,10/02/2008,-0.5
x2,11/02/2008,2.6
x2,12/02/2008,8.5
x2,13/02/2008,2.6
x2,14/02/2008,-2.1
x2,15/02/2008,0.8
x2,16/02/2008,3.3
x2,17/02/2008,-1
x2,18/02/2008,2.8
x2,19/02/2008,0.1
x2,20/02/2008,1.4
x2,21/02/2008,1.2
x2,22/02/2008,0.1
x2,23/02/2008,4.9
x2,24/02/2008,1.1
x2,25/02/2008,2.3
x2,26/02/2008,3.2
x2,27/02/2008,1
x2,28/02/2008,0.9
x2,29/02/2008,0.8
x2,01/03/2008,-0.4
x2,02/03/2008,3.9
x2,03/03/2008,3.1
x2,04/03/2008,-2
x2,05/03/2008,-0.4
x2,06/03/2008,1.4
x2,07/03/2008,3.7
x2,08/03/2008,1.8
x2,09/03/2008,2.7
x2,10/03/2008,-3.9
x2,11/03/2008,0.6
x2,12/03/2008,10.8
x2,13/03/2008,-2.3
x2,14/03/2008,3.2
x2,15/03/2008,-2.3
x2,16/03/2008,-0.8
x2,17/03/2008,2.5
x2,18/03/2008,1.2
x2,19/03/2008,9.1
x2,20/03/2008,2.3
x2,21/03/2008,1.6
x2,22/03/2008,0.7
x2,23/03/2008,1.7
x2,24/03/2008,-13.9
x2,25/03/2008,-4
x2,26/03/2008,-17.1
x2,27/03/2008,15.8
x2,28/03/2008,0.5
x2,29/03/2008,0.7
x2,30/03/2008,5.2
x2,31/03/2008,1.4
x2,01/04/2008,-1.4
x2,02/04/2008,2.4
x2,03/04/2008,1.8
x2,04/04/2008,1.6
x2,05/04/2008,-20.8
x2,06/04/2008,12
x2,07/04/2008,0.8
x2,08/04/2008,5.7
x2,09/04/2008,2.7
x2,10/04/2008,5
x2,11/04/2008,-3.1
x2,12/04/2008,12.1
x2,13/04/2008,-0.5
x2,14/04/2008,0.7
x2,15/04/2008,0.2
x2,16/04/2008,0.1
x2,17/04/2008,5.9
x2,18/04/2008,1.4
x2,19/04/2008,-5
x2,20/04/2008,14.7
x2,21/04/2008,-7.9
x2,22/04/2008,6.5
x2,23/04/2008,2.6
x2,24/04/2008,-1.9
x2,25/04/2008,-0.3
x2,26/04/2008,8.9
x2,27/04/2008,8.7
x2,28/04/2008,-5.7
x2,29/04/2008,-0.2
x2,30/04/2008,0.6
x2,01/05/2008,13.2
x2,02/05/2008,-14.2
x2,03/05/2008,9.1
x2,04/05/2008,3.1
x2,05/05/2008,-0.9
x2,06/05/2008,3.1
x2,07/05/2008,0.1
x2,08/05/2008,6.1
x2,09/05/2008,-5.6
x2,10/05/2008,7
x2,11/05/2008,-1
x2,12/05/2008,2.1
x2,13/05/2008,2.2
x2,14/05/2008,7.4
x2,15/05/2008,-4.4
x2,16/05/2008,-0.8
x2,17/05/2008,12
x2,18/05/2008,15.3
x2,19/05/2008,-11.4
x2,20/05/2008,-3.5
x2,21/05/2008,4.8
x2,22/05/2008,-8.5
x2,23/05/2008,4.2
x2,24/05/2008,0.7
x2,25/05/2008,17.9
x2,26/05/2008,9
x2,27/05/2008,-1.9
x2,28/05/2008,0.8
x2,29/05/2008,0.9
x2,30/05/2008,6.1
x2,31/05/2008,6.2
x2,01/06/2008,12.3
x2,02/06/2008,11
x2,03/06/2008,9.6
x2,04/06/2008,3.2
x2,05/06/2008,-4.3
x2,06/06/2008,8.2
x2,07/06/2008,11
x2,08/06/2008,20.8
x2,09/06/2008,20.1
x2,10/06/2008,-3.2
x2,11/06/2008,14.7
x2,12/06/2008,10.1
x2,13/06/2008,6.7
x2,14/06/2008,6.9
x2,15/06/2008,14.9
x2,16/06/2008,3.4
x2,17/06/2008,3.4
x2,18/06/2008,7.2
x2,19/06/2008,14.7
x2,20/06/2008,19.2
x2,21/06/2008,12.5
x2,22/06/2008,6.9
x2,23/06/2008,5.7
x2,24/06/2008,12.6
x2,25/06/2008,2.6
x2,26/06/2008,11.8
x2,27/06/2008,7
x2,28/06/2008,28.1
x2,29/06/2008,19.2
x2,30/06/2008,7.8
x2,01/07/2008,13.9
x2,02/07/2008,13.5
x2,03/07/2008,13.7
x2,04/07/2008,18.5
x2,05/07/2008,32.1
x2,06/07/2008,28.3
x2,07/07/2008,31.4
x2,08/07/2008,39.3
x2,09/07/2008,43.7
x2,10/07/2008,18.3
x2,11/07/2008,24.8
x2,12/07/2008,24.3
x2,13/07/2008,31.2
x2,14/07/2008,19.9
x2,15/07/2008,16.9
x2,16/07/2008,15.4
x2,17/07/2008,35.1
x2,18/07/2008,19.5
x2,19/07/2008,12
x2,20/07/2008,18
x2,21/07/2008,4.5
x2,22/07/2008,34.4
x2,23/07/2008,26.6
x2,24/07/2008,20.2
x2,25/07/2008,24.6
x2,26/07/2008,17
x2,27/07/2008,14.9
x2,28/07/2008,4.5
x2,29/07/2008,14.6
x2,30/07/2008,16.9
x2,31/07/2008,13.3
x2,01/08/2008,21.7
x2,02/08/2008,18.7
x2,03/08/2008,20.1
x2,04/08/2008,8.1
x2,05/08/2008,22.9
x2,06/08/2008,25.2
x2,07/08/2008,22.8
x2,08/08/2008,14.8
x2,09/08/2008,6
x2,10/08/2008,29.3
x2,11/08/2008,6.5
x2,12/08/2008,15.8
x2,13/08/2008,17.5
x2,14/08/2008,32.3
x2,15/08/2008,27.2
x2,16/08/2008,42
x2,17/08/2008,24.2
x2,18/08/2008,16.2
x2,19/08/2008,14
x2,20/08/2008,5.6
x2,21/08/2008,22.1
x2,22/08/2008,28.8
x2,23/08/2008,22
x2,24/08/2008,19.4
x2,25/08/2008,11.7
x2,26/08/2008,5.9
x2,27/08/2008,19.5
x2,28/08/2008,16.9
x2,29/08/2008,-2.4
x2,30/08/2008,29.2
x2,31/08/2008,11.1
x2,01/09/2008,0
x2,02/09/2008,20.3
x2,03/09/2008,19
x2,04/09/2008,17.3
x2,05/09/2008,11.4
x2,06/09/2008,14.5
x2,07/09/2008,38.8
x2,08/09/2008,24.2
x2,09/09/2008,24.5
x2,10/09/2008,15.6
x2,11/09/2008,14.8
x2,12/09/2008,8.7
x2,13/09/2008,19
x2,14/09/2008,26.2
x2,15/09/2008,15.3
x2,16/09/2008,15.4
x2,17/09/2008,7.2
x2,18/09/2008,10.4
x2,19/09/2008,5.2
x2,20/09/2008,23.1
x2,21/09/2008,18.4
x2,22/09/2008,12.9
x2,23/09/2008,10.3
x2,24/09/2008,26.9
x2,25/09/2008,23.9
x2,26/09/2008,24.3
x2,27/09/2008,20.4
x2,28/09/2008,17.2
x2,29/09/2008,6.5
x2,30/09/2008,17.4
x2,01/10/2008,14.8
x2,02/10/2008,17.9
x2,03/10/2008,12.8
x2,04/10/2008,6.4
x2,05/10/2008,16.3
x2,06/10/2008,13.8
x2,07/10/2008,6
x2,08/10/2008,10.9
x2,09/10/2008,13.9
x2,10/10/2008,36.8
x2,11/10/2008,15.3
x2,12/10/2008,14.7
x2,13/10/2008,8.2
x2,14/10/2008,13
x2,15/10/2008,7.2
x2,16/10/2008,15.4
x2,17/10/2008,3.9
x2,18/10/2008,9.8
x2,19/10/2008,15
x2,20/10/2008,-0.6
x2,21/10/2008,16.6
x2,22/10/2008,10.4
x2,23/10/2008,5.2
x2,24/10/2008,5.3
x2,25/10/2008,11.3
x2,26/10/2008,11
x2,27/10/2008,2.8
x2,28/10/2008,7.1
x2,29/10/2008,7.3
x2,30/10/2008,5.3
x2,31/10/2008,10.1
x2,01/11/2008,4.6
x2,02/11/2008,8.2
x2,03/11/2008,2.9
x2,04/11/2008,4.8
x2,05/11/2008,7.7
x2,06/11/2008,1
x2,07/11/2008,6
x2,08/11/2008,7.2
x2,09/11/2008,6.9
x2,10/11/2008,4.6
x2,11/11/2008,7.2
x2,12/11/2008,2.6
x2,13/11/2008,6.6
x2,14/11/2008,1.6
x2,15/11/2008,3
x2,16/11/2008,12.7
x2,17/11/2008,4
x2,18/11/2008,5.9
x2,19/11/2008,1.9
x2,20/11/2008,7.7
x2,21/11/2008,7.9
x2,22/11/2008,5.7
x2,23/11/2008,6.9
x2,24/11/2008,-7
x2,25/11/2008,10.1
x2,26/11/2008,2.9
x2,27/11/2008,2.1
x2,28/11/2008,4.9
x2,29/11/2008,9.5
x2,30/11/2008,4.2
x2,01/12/2008,1.2
x2,02/12/2008,6
x2,03/12/2008,0.4
x2,04/12/2008,7.3
x2,05/12/2008,-0.8
x2,06/12/2008,3.2
x2,07/12/2008,8.3
x2,08/12/2008,1.1
x2,09/12/2008,-1.3
x2,10/12/2008,9.1
x2,11/12/2008,4.1
x2,12/12/2008,-0.9
x2,13/12/2008,9.9
x2,14/12/2008,1.8
x2,15/12/2008,0.4
x2,16/12/2008,3.9
x2,17/12/2008,2.7
x2,18/12/2008,6.1
x2,19/12/2008,3.6
x2,20/12/2008,5
x2,21/12/2008,5.1
x2,22/12/2008,3.1
x2,23/12/2008,3.2
x2,24/12/2008,-24.8
x2,25/12/2008,22
x2,26/12/2008,-2.2
x2,27/12/2008,7
x2,28/12/2008,3.7
x2,29/12/2008,0.3
x2,30/12/2008,3.1
x2,31/12/2008,-0.5
x2,01/01/2009,10.7
x2,02/01/2009,-5.6
x2,03/01/2009,2.6
x2,04/01/2009,9.8
x2,05/01/2009,-2.6
x2,06/01/2009,1.3
x2,07/01/2009,-2.4
x2,08/01/2009,9.6
x2,09/01/2009,3.3
x2,10/01/2009,-1.6
x2,11/01/2009,9.9
x2,12/01/2009,-0.4
x2,13/01/2009,3.6
x2,14/01/2009,0.6
x2,15/01/2009,-1
x2,16/01/2009,5.3
x2,17/01/2009,3.9
x2,18/01/2009,5.6
x2,19/01/2009,2.3
x2,20/01/2009,-1.6
x2,21/01/2009,3.6
x2,22/01/2009,3.7
x2,23/01/2009,3.3
x2,24/01/2009,0.9
x2,25/01/2009,4.8
x2,26/01/2009,-3.8
x2,27/01/2009,1.3
x2,28/01/2009,5.4
x2,29/01/2009,2.7
x2,30/01/2009,5
x2,31/01/2009,0.5
x2,01/02/2009,5
x2,02/02/2009,-1.1
x2,03/02/2009,-0.3
x2,04/02/2009,3.2
x2,05/02/2009,4
x2,06/02/2009,3.6
x2,07/02/2009,3.9
x2,08/02/2009,4.1
x2,09/02/2009,-7
x2,10/02/2009,-1
x2,11/02/2009,1.4
x2,12/02/2009,7.8
x2,13/02/2009,2.4
x2,14/02/2009,1.2
x2,15/02/2009,8.5
x2,16/02/2009,-4.7
x2,17/02/2009,1.7
x2,18/02/2009,2.3
x2,19/02/2009,4
x2,20/02/2009,3.5
x2,21/02/2009,1.8
x2,22/02/2009,13.2
x2,23/02/2009,-7.2
x2,24/02/2009,0.3
x2,25/02/2009,-0.5
x2,26/02/2009,0.8
x2,27/02/2009,2.6
x2,28/02/2009,9
x2,01/03/2009,5.5
x2,02/03/2009,-0.2
x2,03/03/2009,0.9
x2,04/03/2009,2.5
x2,05/03/2009,2.2
x2,06/03/2009,3.4
x2,07/03/2009,-0.4
x2,08/03/2009,1.5
x2,09/03/2009,0.7
x2,10/03/2009,0.3
x2,11/03/2009,3.4
x2,12/03/2009,2.2
x2,13/03/2009,3.1
x2,14/03/2009,2.1
x2,15/03/2009,6
x2,16/03/2009,0.9
x2,17/03/2009,-3.1
x2,18/03/2009,1.3
x2,19/03/2009,1.3
x2,20/03/2009,0.6
x2,21/03/2009,7
x2,22/03/2009,7
x2,23/03/2009,-9.1
x2,24/03/2009,0.9
x2,25/03/2009,-1.4
x2,26/03/2009,3.6
x2,27/03/2009,1.4
x2,28/03/2009,9.3
x2,29/03/2009,3.4
x2,30/03/2009,12.2
x2,31/03/2009,-15
x2,01/04/2009,0.5
x2,02/04/2009,-2.9
x2,03/04/2009,3.8
x2,04/04/2009,-3.1
x2,05/04/2009,7
x2,06/04/2009,6.6
x2,07/04/2009,0.9
x2,08/04/2009,-6.4
x2,09/04/2009,7
x2,10/04/2009,9.8
x2,11/04/2009,0.6
x2,12/04/2009,2.3
x2,13/04/2009,-5.5
x2,14/04/2009,3.6
x2,15/04/2009,4.1
x2,16/04/2009,7.2
x2,17/04/2009,-7.3
x2,18/04/2009,2.5
x2,19/04/2009,7.1
x2,20/04/2009,8.1
x2,21/04/2009,-3.8
x2,22/04/2009,3.9
x2,23/04/2009,1.4
x2,24/04/2009,2.6
x2,25/04/2009,-3.7
x2,26/04/2009,6.2
x2,27/04/2009,0.3
x2,28/04/2009,-0.4
x2,29/04/2009,9.5
x2,30/04/2009,2.2
x2,01/05/2009,4.5
x2,02/05/2009,2.6
x2,03/05/2009,8.4
x2,04/05/2009,-6.5
x2,05/05/2009,-0.3
x2,06/05/2009,-6.1
x2,07/05/2009,1
x2,08/05/2009,4.3
x2,09/05/2009,6.2
x2,10/05/2009,11.1
x2,11/05/2009,-4.6
x2,12/05/2009,0.6
x2,13/05/2009,4.8
x2,14/05/2009,-2.5
x2,15/05/2009,6.7
x2,16/05/2009,12.8
x2,17/05/2009,-10.2
x2,18/05/2009,13
x2,19/05/2009,10.3
x2,20/05/2009,3
x2,21/05/2009,-0.1
x2,22/05/2009,5.1
x2,23/05/2009,2
x2,24/05/2009,3.6
x2,25/05/2009,-6.2
x2,26/05/2009,-0.4
x2,27/05/2009,2.1
x2,28/05/2009,5.4
x2,29/05/2009,9.3
x2,30/05/2009,1.3
x2,31/05/2009,1.1
x2,01/06/2009,2
x2,02/06/2009,0.8
x2,03/06/2009,0.8
x2,04/06/2009,0.8
x2,05/06/2009,8.8
x2,06/06/2009,7.3
x2,07/06/2009,0.7
x2,08/06/2009,1
x2,09/06/2009,1
x2,10/06/2009,1.2
x2,11/06/2009,1.5
x2,12/06/2009,12
x2,13/06/2009,1.6
x2,14/06/2009,0.9
x2,15/06/2009,0.9
x2,16/06/2009,4.7
x2,17/06/2009,7.5
x2,18/06/2009,19.7
x2,19/06/2009,1.7
x2,20/06/2009,1.8
x2,21/06/2009,18.2
x2,22/06/2009,19.5
x2,23/06/2009,13.3
x2,24/06/2009,5.5
x2,25/06/2009,5.3
x2,26/06/2009,18
x2,27/06/2009,3.6
x2,28/06/2009,3.1
x2,29/06/2009,5.5
x2,30/06/2009,4.7
x2,01/07/2009,9.3
x2,02/07/2009,25.7
x2,03/07/2009,21
x2,04/07/2009,11.8
x2,05/07/2009,3.1
x2,06/07/2009,-3.4
x2,07/07/2009,2
x2,08/07/2009,9.6
x2,09/07/2009,3
x2,10/07/2009,18.7
x2,11/07/2009,21.6
x2,12/07/2009,10.7
x2,13/07/2009,-2.6
x2,14/07/2009,1.5
x2,15/07/2009,6.2
x2,16/07/2009,4.4
x2,17/07/2009,5.1
x2,18/07/2009,4.6
x2,19/07/2009,7.9
x2,20/07/2009,-11
x2,21/07/2009,7.8
x2,22/07/2009,4.5
x2,23/07/2009,4.1
x2,24/07/2009,4.1
x2,25/07/2009,9.5
x2,26/07/2009,10.6
x2,27/07/2009,-5.2
x2,28/07/2009,-2.2
x2,29/07/2009,0.3
x2,30/07/2009,1.1
x2,31/07/2009,5.9
x2,01/08/2009,12.8
x2,02/08/2009,3.8
x2,03/08/2009,5.1
x2,04/08/2009,1.2
x2,05/08/2009,7.7
x2,06/08/2009,3.7
x2,07/08/2009,7.1
x2,08/08/2009,8
x2,09/08/2009,5.1
x2,10/08/2009,0.8
x2,11/08/2009,4.3
x2,12/08/2009,5.1
x2,13/08/2009,0.7
x2,14/08/2009,2.7
x2,15/08/2009,1.9
x2,16/08/2009,15.1
x2,17/08/2009,-4.1
x2,18/08/2009,13.3
x2,19/08/2009,-1.5
x2,20/08/2009,0.7
x2,21/08/2009,6.5
x2,22/08/2009,15.8
x2,23/08/2009,4.4
x2,24/08/2009,-4.1
x2,25/08/2009,1
x2,26/08/2009,2
x2,27/08/2009,4.3
x2,28/08/2009,10.4
x2,29/08/2009,13.7
x2,30/08/2009,8.4
x2,31/08/2009,8.4
x2,01/09/2009,9.2
x2,02/09/2009,3.9
x2,03/09/2009,-1.5
x2,04/09/2009,3.9
x2,05/09/2009,7
x2,06/09/2009,8.8
x2,07/09/2009,-2.8
x2,08/09/2009,8.9
x2,09/09/2009,8.8
x2,10/09/2009,6.3
x2,11/09/2009,10.6
x2,12/09/2009,12.6
x2,13/09/2009,10.6
x2,14/09/2009,2.4
x2,15/09/2009,2
x2,16/09/2009,6.6
x2,17/09/2009,-7.6
x2,18/09/2009,4.4
x2,19/09/2009,6
x2,20/09/2009,-24.4
x2,21/09/2009,-2.1
x2,22/09/2009,9.1
x2,23/09/2009,5
x2,24/09/2009,6
x2,25/09/2009,17.9
x2,26/09/2009,10.5
x2,27/09/2009,12.7
x2,28/09/2009,2.9
x2,29/09/2009,19
x2,30/09/2009,-1
x2,01/10/2009,2.5
x2,02/10/2009,6.1
x2,03/10/2009,10.3
x2,04/10/2009,10.2
x2,05/10/2009,7.9
x2,06/10/2009,1.7
x2,07/10/2009,7.5
x2,08/10/2009,5.1
x2,09/10/2009,11.2
x2,10/10/2009,18.7
x2,11/10/2009,12.7
x2,12/10/2009,2.9
x2,13/10/2009,4.5
x2,14/10/2009,10.1
x2,15/10/2009,2.2
x2,16/10/2009,14
x2,17/10/2009,10.6
x2,18/10/2009,13.8
x2,19/10/2009,4.9
x2,20/10/2009,-1.2
x2,21/10/2009,4.7
x2,22/10/2009,3.1
x2,23/10/2009,0.7
x2,24/10/2009,10.2
x2,25/10/2009,-5.6
x2,26/10/2009,1.6
x2,27/10/2009,3.3
x2,28/10/2009,5.6
x2,29/10/2009,6.6
x2,30/10/2009,6.6
x2,31/10/2009,-0.4
x2,01/11/2009,22.4
x2,02/11/2009,5.1
x2,03/11/2009,24.2
x2,04/11/2009,-0.1
x2,05/11/2009,7.3
x2,06/11/2009,3.9
x2,07/11/2009,2.7
x2,08/11/2009,6.4
x2,09/11/2009,4
x2,10/11/2009,-1.2
x2,11/11/2009,6
x2,12/11/2009,2.5
x2,13/11/2009,-0.3
x2,14/11/2009,7.9
x2,15/11/2009,5.6
x2,16/11/2009,3
x2,17/11/2009,9.4
x2,18/11/2009,-2.9
x2,19/11/2009,6
x2,20/11/2009,2.2
x2,21/11/2009,4
x2,22/11/2009,2.1
x2,23/11/2009,3.2
x2,24/11/2009,-1.5
x2,25/11/2009,2.8
x2,26/11/2009,5.7
x2,27/11/2009,3
x2,28/11/2009,2.4
x2,29/11/2009,-1.4
x2,30/11/2009,2.4
x2,01/12/2009,0.6
x2,02/12/2009,3.8
x2,03/12/2009,6.7
x2,04/12/2009,1.4
x2,05/12/2009,1.4
x2,06/12/2009,2.3
x2,07/12/2009,-4.2
x2,08/12/2009,-4.9
x2,09/12/2009,3.5
x2,10/12/2009,10.9
x2,11/12/2009,8.2
x2,12/12/2009,4.4
x2,13/12/2009,1.2
x2,14/12/2009,-0.4
x2,15/12/2009,-3.2
x2,16/12/2009,6.7
x2,17/12/2009,3.7
x2,18/12/2009,3
x2,19/12/2009,-4.4
x2,20/12/2009,6.9
x2,21/12/2009,5.1
x2,22/12/2009,3.2
x2,23/12/2009,6.4
x2,24/12/2009,3.2
x2,25/12/2009,2
x2,26/12/2009,-0.1
x2,27/12/2009,0.5
x2,28/12/2009,0.8
x2,29/12/2009,4.3
x2,30/12/2009,4.5
x2,31/12/2009,1
x2,01/01/2010,3.4
x2,02/01/2010,-0.1
x2,03/01/2010,-4.9
x2,04/01/2010,-0.8
x2,05/01/2010,7.5
x2,06/01/2010,1.7
x2,07/01/2010,-1.4
x2,08/01/2010,-0.4
x2,09/01/2010,4.5
x2,10/01/2010,2.9
x2,11/01/2010,4.1
x2,12/01/2010,1.8
x2,13/01/2010,1.4
x2,14/01/2010,2
x2,15/01/2010,7.1
x2,16/01/2010,1
x2,17/01/2010,0.6
x2,18/01/2010,-2.4
x2,19/01/2010,2
x2,20/01/2010,3.6
x2,21/01/2010,-3
x2,22/01/2010,5.4
x2,23/01/2010,-4.5
x2,24/01/2010,3.5
x2,25/01/2010,2
x2,26/01/2010,2.2
x2,27/01/2010,2.7
x2,28/01/2010,-2.5
x2,29/01/2010,1
x2,30/01/2010,9.3
x2,31/01/2010,2.5
x2,01/02/2010,-4.9
x2,02/02/2010,6.7
x2,03/02/2010,-2.6
x2,04/02/2010,3.1
x2,05/02/2010,6.4
x2,06/02/2010,1.6
x2,07/02/2010,-0.4
x2,08/02/2010,4
x2,09/02/2010,-0.3
x2,10/02/2010,0.7
x2,11/02/2010,1.1
x2,12/02/2010,2.3
x2,13/02/2010,0.5
x2,14/02/2010,5.2
x2,15/02/2010,-1.6
x2,16/02/2010,9.8
x2,17/02/2010,-0.6
x2,18/02/2010,1.8
x2,19/02/2010,3.8
x2,20/02/2010,0.4
x2,21/02/2010,3.7
x2,22/02/2010,1.2
x2,23/02/2010,-1.8
x2,24/02/2010,2.1
x2,25/02/2010,0.4
x2,26/02/2010,2
x2,27/02/2010,-1.7
x2,28/02/2010,2.9
x2,01/03/2010,-4.9
x2,02/03/2010,-1
x2,03/03/2010,3
x2,04/03/2010,3.4
x2,05/03/2010,3.5
x2,06/03/2010,4
x2,07/03/2010,-2.1
x2,08/03/2010,-8.1
x2,09/03/2010,-0.1
x2,10/03/2010,0.2
x2,11/03/2010,4.9
x2,12/03/2010,1.9
x2,13/03/2010,5.4
x2,14/03/2010,4.1
x2,15/03/2010,-4.6
x2,16/03/2010,0.6
x2,17/03/2010,4
x2,18/03/2010,3.9
x2,19/03/2010,-2.7
x2,20/03/2010,0.7
x2,21/03/2010,4.4
x2,22/03/2010,-3.4
x2,23/03/2010,0.2
x2,24/03/2010,1.6
x2,25/03/2010,-0.5
x2,26/03/2010,1.7
x2,27/03/2010,-2
x2,28/03/2010,7.3
x2,29/03/2010,2.2
x2,30/03/2010,-4
x2,31/03/2010,-5.5
x2,01/04/2010,6.4
x2,02/04/2010,5.6
x2,03/04/2010,-9.4
x2,04/04/2010,-1
x2,05/04/2010,3.8
x2,06/04/2010,-3.3
x2,07/04/2010,6.7
x2,08/04/2010,4.8
x2,09/04/2010,3.7
x2,10/04/2010,-6.1
x2,11/04/2010,6.8
x2,12/04/2010,-1.1
x2,13/04/2010,2.3
x2,14/04/2010,1.6
x2,15/04/2010,7.7
x2,16/04/2010,4.1
x2,17/04/2010,3
x2,18/04/2010,0.4
x2,19/04/2010,-2.3
x2,20/04/2010,3.1
x2,21/04/2010,-4
x2,22/04/2010,-1.5
x2,23/04/2010,5.6
x2,24/04/2010,-2.8
x2,25/04/2010,1.9
x2,26/04/2010,3.6
x2,27/04/2010,-1.5
x2,28/04/2010,6.4
x2,29/04/2010,5.1
x2,30/04/2010,-2.7
x2,01/05/2010,5.3
x2,02/05/2010,-2.6
x2,03/05/2010,1.7
x2,04/05/2010,-0.9
x2,05/05/2010,-8.3
x2,06/05/2010,-6
x2,07/05/2010,-10.1
x2,08/05/2010,25.4
x2,09/05/2010,3.6
x2,10/05/2010,4.5
x2,11/05/2010,-10.2
x2,12/05/2010,-2.7
x2,13/05/2010,0.8
x2,14/05/2010,10.4
x2,15/05/2010,7.8
x2,16/05/2010,3.6
x2,17/05/2010,-2.8
x2,18/05/2010,-4.6
x2,19/05/2010,-2.9
x2,20/05/2010,-3.7
x2,21/05/2010,3.2
x2,22/05/2010,3.4
x2,23/05/2010,4.4
x2,24/05/2010,1
x2,25/05/2010,-6.5
x2,26/05/2010,8
x2,27/05/2010,-1.2
x2,28/05/2010,0.6
x2,29/05/2010,8.7
x2,30/05/2010,1.6
x2,31/05/2010,1.5
x2,01/06/2010,-3.7
x2,02/06/2010,-1.2
x2,03/06/2010,4.8
x2,04/06/2010,7.3
x2,05/06/2010,-4.8
x2,06/06/2010,-0.3
x2,07/06/2010,-3.7
x2,08/06/2010,1.9
x2,09/06/2010,6.1
x2,10/06/2010,4
x2,11/06/2010,2.7
x2,12/06/2010,4.7
x2,13/06/2010,10.8
x2,14/06/2010,9.8
x2,15/06/2010,2.8
x2,16/06/2010,14.7
x2,17/06/2010,4.3
x2,18/06/2010,2.9
x2,19/06/2010,25
x2,20/06/2010,-0.5
x2,21/06/2010,2.8
x2,22/06/2010,3.8
x2,23/06/2010,5.4
x2,24/06/2010,5.6
x2,25/06/2010,-8.5
x2,26/06/2010,7.6
x2,27/06/2010,45.3
x2,28/06/2010,65.8
x2,29/06/2010,46.5
x2,30/06/2010,27.9
x2,01/07/2010,34.8
x2,02/07/2010,6
x2,03/07/2010,12.8
x2,04/07/2010,30.6
x2,05/07/2010,1.1
x2,06/07/2010,9.8
x2,07/07/2010,11.2
x2,08/07/2010,17
x2,09/07/2010,27.9
x2,10/07/2010,20.1
x2,11/07/2010,19.6
x2,12/07/2010,0
x2,13/07/2010,12.4
x2,14/07/2010,12.6
x2,15/07/2010,22
x2,16/07/2010,10.6
x2,17/07/2010,12.3
x2,18/07/2010,14.4
x2,19/07/2010,44.5
x2,20/07/2010,59.8
x2,21/07/2010,43.3
x2,22/07/2010,40.3
x2,23/07/2010,39.5
x2,24/07/2010,31.9
x2,25/07/2010,33.6
x2,26/07/2010,2.9
x2,27/07/2010,39.6
x2,28/07/2010,72.3
x2,29/07/2010,19.8
x2,30/07/2010,18.5
x2,31/07/2010,30
x2,01/08/2010,20.9
x2,02/08/2010,20.6
x2,03/08/2010,14.1
x2,04/08/2010,22.6
x2,05/08/2010,33.2
x2,06/08/2010,75.3
x2,07/08/2010,34.6
x2,08/08/2010,20.5
x2,09/08/2010,48.1
x2,10/08/2010,35
x2,11/08/2010,43.9
x2,12/08/2010,60.9
x2,13/08/2010,24.9
x2,14/08/2010,28.6
x2,15/08/2010,26.4
x2,16/08/2010,26.3
x2,17/08/2010,62.4
x2,18/08/2010,80.3
x2,19/08/2010,60.6
x2,20/08/2010,44.6
x2,21/08/2010,61
x2,22/08/2010,61.8
x2,23/08/2010,67.3
x2,24/08/2010,56.5
x2,25/08/2010,37.4
x2,26/08/2010,46.3
x2,27/08/2010,35.8
x2,28/08/2010,33.2
x2,29/08/2010,38
x2,30/08/2010,50.2
x2,31/08/2010,54.7
x2,01/09/2010,26.7
x2,02/09/2010,40.4
x2,03/09/2010,40.3
x2,04/09/2010,44.7
x2,05/09/2010,64.3
